"","basisOfRecord","eventID","occurrenceID","individualCount","taxonID","scientificName","kingdom","phylum","class","takonRank","scientificNameAuthorship","vernacularName","occurrenceRemarks"
"3760","HumanObservation","20040926_sabaki","20040926_sabaki_sacibi2",7,"sacibi2","Threskiornis aethiopicus","Animalia","Chordata","Aves","","",""," | "
"3761","HumanObservation","20041101_sabaki","20041101_sabaki_sacibi2",6,"sacibi2","Threskiornis aethiopicus","Animalia","Chordata","Aves","","",""," | Day of month unknown"
"3762","HumanObservation","20041219_sabaki","20041219_sabaki_sacibi2",2,"sacibi2","Threskiornis aethiopicus","Animalia","Chordata","Aves","","",""," | "
"3763","HumanObservation","20000130_sabaki","20000130_sabaki_sander",10,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3764","HumanObservation","20010121_sabaki","20010121_sabaki_sander",42,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3765","HumanObservation","20040201_sabaki","20040201_sabaki_sander",9,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3766","HumanObservation","20040201_sabaki","20040201_sabaki_sander",3,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3767","HumanObservation","20040417_sabaki","20040417_sabaki_sander",3,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3768","HumanObservation","20040512_sabaki","20040512_sabaki_sander",3,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3769","HumanObservation","20040812_sabaki","20040812_sabaki_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3770","HumanObservation","19981029_mida","19981029_mida_sander",15,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3771","HumanObservation","19990310_mida","19990310_mida_sander",32,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3772","HumanObservation","19990324_mida","19990324_mida_sander",57,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3773","HumanObservation","19990510_mida","19990510_mida_sander",50,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3774","HumanObservation","20000129_mida","20000129_mida_sander",20,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3775","HumanObservation","20000129_mida","20000129_mida_sander",76,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3776","HumanObservation","20000425_mida","20000425_mida_sander",440,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3777","HumanObservation","20010121_mida","20010121_mida_sander",30,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3778","HumanObservation","20040204_mida","20040204_mida_sander",30,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3779","HumanObservation","20040926_sabaki","20040926_sabaki_sander",8,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3780","HumanObservation","20050124_mida","20050124_mida_sander",30,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3781","HumanObservation","20050129_sabaki","20050129_sabaki_sander",164,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | RN: Start time entered as ""afTernoon"""
"3782","HumanObservation","20050129_sabaki","20050129_sabaki_sander",164,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3783","HumanObservation","20050916_sabaki","20050916_sabaki_sander",40,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3784","HumanObservation","20050928_mida","20050928_mida_sander",40,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3785","HumanObservation","20051119_sabaki","20051119_sabaki_sander",38,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3786","HumanObservation","20060127_mida","20060127_mida_sander",20,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3787","HumanObservation","20060129_sabaki","20060129_sabaki_sander",3,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3788","HumanObservation","20060129_sabaki","20060129_sabaki_sander",21,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3789","HumanObservation","20070126_mida","20070126_mida_sander",35,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3790","HumanObservation","20070127_sabaki","20070127_sabaki_sander",2,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3791","HumanObservation","20070127_sabaki","20070127_sabaki_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3792","HumanObservation","20080126_sabaki","20080126_sabaki_sander",307,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | highlited in blue"
"3793","HumanObservation","20080126_sabaki","20080126_sabaki_sander",82,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3794","HumanObservation","20080130_mida","20080130_mida_sander",33,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3795","HumanObservation","20090123_mida","20090123_mida_sander",8,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3796","HumanObservation","20090125_sabaki","20090125_sabaki_sander",8,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3797","HumanObservation","20090704_sabaki","20090704_sabaki_sander",2,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3798","HumanObservation","20090818_sabaki","20090818_sabaki_sander",14,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3799","HumanObservation","20090919_sabaki","20090919_sabaki_sander",46,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3800","HumanObservation","20090926_mida","20090926_mida_sander",20,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3801","HumanObservation","20091011_sabaki","20091011_sabaki_sander",21,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3802","HumanObservation","20091128_mida","20091128_mida_sander",51,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3803","HumanObservation","20100123_sabaki","20100123_sabaki_sander",20,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3804","HumanObservation","20100123_sabaki","20100123_sabaki_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3805","HumanObservation","20100124_mida","20100124_mida_sander",100,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3806","HumanObservation","20100226_sabaki","20100226_sabaki_sander",25,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3807","HumanObservation","20100525_sabaki","20100525_sabaki_sander",2,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3808","HumanObservation","20100723_sabaki","20100723_sabaki_sander",25,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3809","HumanObservation","20100827_sabaki","20100827_sabaki_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3810","HumanObservation","20100927_sabaki","20100927_sabaki_sander",2,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3811","HumanObservation","20110112_mida","20110112_mida_sander",130,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3812","HumanObservation","20110130_sabaki","20110130_sabaki_sander",4,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3813","HumanObservation","20110702_sabaki","20110702_sabaki_sander",2,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3814","HumanObservation","20110830_sabaki","20110830_sabaki_sander",10,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3815","HumanObservation","20111028_sabaki","20111028_sabaki_sander",55,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3816","HumanObservation","20111116_sabaki","20111116_sabaki_sander",25,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3817","HumanObservation","20120120_sabaki","20120120_sabaki_sander",23,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3818","HumanObservation","20120218_mida","20120218_mida_sander",50,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3819","HumanObservation","20120330_mida","20120330_mida_sander",75,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3820","HumanObservation","20120513_mida","20120513_mida_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3821","HumanObservation","20120718_sabaki","20120718_sabaki_sander",3,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3822","HumanObservation","20120821_sabaki","20120821_sabaki_sander",44,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3823","HumanObservation","20120927_sabaki","20120927_sabaki_sander",30,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3824","HumanObservation","20121127_sabaki","20121127_sabaki_sander",68,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3825","HumanObservation","20130124_mida","20130124_mida_sander",112,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3826","HumanObservation","20130127_sabaki","20130127_sabaki_sander",16,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3827","HumanObservation","20130312_sabaki","20130312_sabaki_sander",10,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3828","HumanObservation","20130508_sabaki","20130508_sabaki_sander",14,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3829","HumanObservation","20130622_sabaki","20130622_sabaki_sander",4,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3830","HumanObservation","20130801_mida","20130801_mida_sander",40,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3831","HumanObservation","20130918_sabaki","20130918_sabaki_sander",16,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3832","HumanObservation","20131101_sabaki","20131101_sabaki_sander",90,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3833","HumanObservation","20131214_sabaki","20131214_sabaki_sander",20,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3834","HumanObservation","20140119_sabaki","20140119_sabaki_sander",11,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3835","HumanObservation","20140211_mida","20140211_mida_sander",16,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3836","HumanObservation","20140411_sabaki","20140411_sabaki_sander",2,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3837","HumanObservation","20140423_mida","20140423_mida_sander",8,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3838","HumanObservation","20140507_mida","20140507_mida_sander",6,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3839","HumanObservation","20140527_sabaki","20140527_sabaki_sander",2,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3840","HumanObservation","20140625_sabaki","20140625_sabaki_sander",5,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3841","HumanObservation","20140828_sabaki","20140828_sabaki_sander",33,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3842","HumanObservation","20140917_mida","20140917_mida_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | 09:00 - 11:00"
"3843","HumanObservation","20140930_sabaki","20140930_sabaki_sander",9,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3844","HumanObservation","20141024_sabaki","20141024_sabaki_sander",7,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3845","HumanObservation","20141215_mida","20141215_mida_sander",23,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | 0.36458333333333331"
"3846","HumanObservation","20141219_sabaki","20141219_sabaki_sander",19,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3847","HumanObservation","20150117_mida","20150117_mida_sander",25,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3848","HumanObservation","20150117_sabaki","20150117_sabaki_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3849","HumanObservation","20150212_mida","20150212_mida_sander",24,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | 0.34027777777777773"
"3850","HumanObservation","20150217_sabaki","20150217_sabaki_sander",10,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3851","HumanObservation","20150515_sabaki","20150515_sabaki_sander",5,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3852","HumanObservation","20150526_mida","20150526_mida_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | 0.38194444444444442"
"3853","HumanObservation","20150824_mida","20150824_mida_sander",6,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | 10:00 (2,55 m)"
"3854","HumanObservation","20150929_sabaki","20150929_sabaki_sander",2,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3855","HumanObservation","20151104_mida","20151104_mida_sander",6,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | 08:30 - 09:36"
"3856","HumanObservation","20160120_mida","20160120_mida_sander",12,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | 0.5625"
"3857","HumanObservation","20160123_sabaki","20160123_sabaki_sander",21,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3858","HumanObservation","20161027_sabaki","20161027_sabaki_sander",146,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3859","HumanObservation","20170120_mida","20170120_mida_sander",2,"sander","Calidris alba","Animalia","Chordata","Aves","","","","Real count | HT 9:04 am/2.38 m"
"3860","HumanObservation","20170120_sabaki","20170120_sabaki_sander",3,"sander","Calidris alba","Animalia","Chordata","Aves","","","","Real count | 3:18 pm/1.22 m"
"3861","HumanObservation","20170831_mida","20170831_mida_sander",32,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | 11:30 - 12:30"
"3862","HumanObservation","20170901_mida","20170901_mida_sander",9,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3863","HumanObservation","20171028_mida","20171028_mida_sander",25,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | Lanner disturbed whole roost and most small waders left"
"3864","HumanObservation","20171103_sabaki","20171103_sabaki_sander",5,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3865","HumanObservation","20171212_mida","20171212_mida_sander",12,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | 11:15 - 13:10"
"3866","HumanObservation","20180130_sabaki","20180130_sabaki_sander",25,"sander","Calidris alba","Animalia","Chordata","Aves","","","","Estimate | "
"3867","HumanObservation","20180222_mida","20180222_mida_sander",3,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3868","HumanObservation","20180606_mida","20180606_mida_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | 09:30 - 10:30"
"3869","HumanObservation","20190118_mida","20190118_mida_sander",16,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3870","HumanObservation","20190119_sabaki","20190119_sabaki_sander",3,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3871","HumanObservation","20190314_mida","20190314_mida_sander",40,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3872","HumanObservation","20190320_sabaki","20190320_sabaki_sander",3,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3873","HumanObservation","20190429_mida","20190429_mida_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3874","HumanObservation","20190718_sabaki","20190718_sabaki_sander",3,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3875","HumanObservation","20190815_sabaki","20190815_sabaki_sander",5,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3876","HumanObservation","20200123_sabaki","20200123_sabaki_sander",52,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3877","HumanObservation","20200207_sabaki","20200207_sabaki_sander",12,"sander","Calidris alba","Animalia","Chordata","Aves","","","","Real count | "
"3878","HumanObservation","20200220_mida","20200220_mida_sander",10,"sander","Calidris alba","Animalia","Chordata","Aves","","","","Real count | "
"3879","HumanObservation","20200310_sabaki","20200310_sabaki_sander",8,"sander","Calidris alba","Animalia","Chordata","Aves","","","","Real count | "
"3880","HumanObservation","20200320_mida","20200320_mida_sander",100,"sander","Calidris alba","Animalia","Chordata","Aves","","","","+/-100 | "
"3881","HumanObservation","20200331_mida","20200331_mida_sander",10,"sander","Calidris alba","Animalia","Chordata","Aves","","","","+/-10 | "
"3882","HumanObservation","20200407_sabaki","20200407_sabaki_sander",2,"sander","Calidris alba","Animalia","Chordata","Aves","","","","0 (exact) | "
"3883","HumanObservation","20200414_mida","20200414_mida_sander",4,"sander","Calidris alba","Animalia","Chordata","Aves","","","","+/-10 | "
"3884","HumanObservation","20200522_sabaki","20200522_sabaki_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","","","0 (exact) | "
"3885","HumanObservation","20200529_mida","20200529_mida_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","","","0 (exact) | "
"3886","HumanObservation","20200605_sabaki","20200605_sabaki_sander",5,"sander","Calidris alba","Animalia","Chordata","Aves","","","","0 (exact) | "
"3887","HumanObservation","20200613_mida","20200613_mida_sander",1,"sander","Calidris alba","Animalia","Chordata","Aves","","","","0 (exact) | "
"3888","HumanObservation","20041020_sabaki","20041020_sabaki_sander",4,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3889","HumanObservation","20041101_sabaki","20041101_sabaki_sander",24,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | Day of month unknown"
"3890","HumanObservation","20041219_sabaki","20041219_sabaki_sander",18,"sander","Calidris alba","Animalia","Chordata","Aves","","",""," | "
"3891","HumanObservation","20000130_sabaki","20000130_sabaki_sauter2",12,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3892","HumanObservation","20010121_sabaki","20010121_sabaki_sauter2",28,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | count for only c.50% of whole area"
"3893","HumanObservation","20040201_sabaki","20040201_sabaki_sauter2",7504,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3894","HumanObservation","20040201_sabaki","20040201_sabaki_sauter2",100,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3895","HumanObservation","20040417_sabaki","20040417_sabaki_sauter2",750,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3896","HumanObservation","20040512_sabaki","20040512_sabaki_sauter2",437,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3897","HumanObservation","20040711_sabaki","20040711_sabaki_sauter2",1,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3898","HumanObservation","20040812_sabaki","20040812_sabaki_sauter2",2,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3899","HumanObservation","19981029_mida","19981029_mida_sauter2",35,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3900","HumanObservation","19990310_mida","19990310_mida_sauter2",35,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3901","HumanObservation","19990324_mida","19990324_mida_sauter2",26,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3902","HumanObservation","20000129_mida","20000129_mida_sauter2",108,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3903","HumanObservation","20040926_sabaki","20040926_sabaki_sauter2",39,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3904","HumanObservation","20000425_mida","20000425_mida_sauter2",1,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3905","HumanObservation","20010121_mida","20010121_mida_sauter2",58,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3906","HumanObservation","20040204_mida","20040204_mida_sauter2",37,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3907","HumanObservation","20050129_sabaki","20050129_sabaki_sauter2",950,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | RN: Start time entered as ""afTernoon"""
"3908","HumanObservation","20050129_sabaki","20050129_sabaki_sauter2",950,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3909","HumanObservation","20050328_sabaki","20050328_sabaki_sauter2",25130,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | RN: Error? Raw data is ""4"""
"3910","HumanObservation","20050604_sabaki","20050604_sabaki_sauter2",1,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3911","HumanObservation","20050916_sabaki","20050916_sabaki_sauter2",21,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3912","HumanObservation","20051119_sabaki","20051119_sabaki_sauter2",1353,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3913","HumanObservation","20060127_mida","20060127_mida_sauter2",14,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3914","HumanObservation","20060129_sabaki","20060129_sabaki_sauter2",40,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3915","HumanObservation","20060129_sabaki","20060129_sabaki_sauter2",253,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3916","HumanObservation","20070126_mida","20070126_mida_sauter2",12,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3917","HumanObservation","20070127_sabaki","20070127_sabaki_sauter2",100,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3918","HumanObservation","20080126_sabaki","20080126_sabaki_sauter2",105,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3919","HumanObservation","20080126_sabaki","20080126_sabaki_sauter2",192,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3920","HumanObservation","20080130_mida","20080130_mida_sauter2",22,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3921","HumanObservation","20090125_sabaki","20090125_sabaki_sauter2",5,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3922","HumanObservation","20090919_sabaki","20090919_sabaki_sauter2",10,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3923","HumanObservation","20091011_sabaki","20091011_sabaki_sauter2",100,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3924","HumanObservation","20091107_sabaki","20091107_sabaki_sauter2",50,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3925","HumanObservation","20091128_mida","20091128_mida_sauter2",8,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3926","HumanObservation","20100226_sabaki","20100226_sabaki_sauter2",152,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3927","HumanObservation","20100927_sabaki","20100927_sabaki_sauter2",5,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3928","HumanObservation","20110112_mida","20110112_mida_sauter2",3,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3929","HumanObservation","20110130_sabaki","20110130_sabaki_sauter2",3,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3930","HumanObservation","20110130_sabaki","20110130_sabaki_sauter2",36,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3931","HumanObservation","20110520_sabaki","20110520_sabaki_sauter2",11,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3932","HumanObservation","20111028_sabaki","20111028_sabaki_sauter2",199,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3933","HumanObservation","20111116_sabaki","20111116_sabaki_sauter2",22,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3934","HumanObservation","20120218_mida","20120218_mida_sauter2",31,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3935","HumanObservation","20120330_mida","20120330_mida_sauter2",5,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3936","HumanObservation","20120612_sabaki","20120612_sabaki_sauter2",15,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3937","HumanObservation","20120718_sabaki","20120718_sabaki_sauter2",5,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3938","HumanObservation","20120821_sabaki","20120821_sabaki_sauter2",13,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3939","HumanObservation","20120927_sabaki","20120927_sabaki_sauter2",7,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3940","HumanObservation","20121127_sabaki","20121127_sabaki_sauter2",48,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3941","HumanObservation","20130124_mida","20130124_mida_sauter2",3,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3942","HumanObservation","20130312_sabaki","20130312_sabaki_sauter2",195,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3943","HumanObservation","20130403_mida","20130403_mida_sauter2",2,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3944","HumanObservation","20130412_sabaki","20130412_sabaki_sauter2",230,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3945","HumanObservation","20130508_sabaki","20130508_sabaki_sauter2",113,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3946","HumanObservation","20130622_sabaki","20130622_sabaki_sauter2",2,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3947","HumanObservation","20130723_sabaki","20130723_sabaki_sauter2",1,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3948","HumanObservation","20131101_sabaki","20131101_sabaki_sauter2",17,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3949","HumanObservation","20131214_sabaki","20131214_sabaki_sauter2",2,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3950","HumanObservation","20140119_sabaki","20140119_sabaki_sauter2",7,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3951","HumanObservation","20140123_mida","20140123_mida_sauter2",5,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3952","HumanObservation","20140211_mida","20140211_mida_sauter2",14,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3953","HumanObservation","20140314_sabaki","20140314_sabaki_sauter2",1,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3954","HumanObservation","20140411_sabaki","20140411_sabaki_sauter2",750,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3955","HumanObservation","20140423_mida","20140423_mida_sauter2",6,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3956","HumanObservation","20140507_mida","20140507_mida_sauter2",9,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
"3957","HumanObservation","20140527_sabaki","20140527_sabaki_sauter2",85,"sauter2","Sternula (albifrons) saundersi","Animalia","Chordata","Aves","","",""," | "
